Time,Epoch,Fp1,FP2,F3,Fz,F4,T7,C3,Cz,C4,T8,P3,Pz,P4,PO7,PO8,Oz,Event Id,Event Date,Event Duration
27.17599991,849,37.77162508,31.63558594,5.194058075,61.15242054,16.62778834,-3.147565152,-10.51277387,20.42241579,-1.027009698,-0.465684234,38.51241914,19.51812727,11.77841577,51.64884423,10.46613956,7.681666483,,,
27.17999991,849,43.12569791,31.35992495,6.102155411,62.95106013,17.08295568,-2.102846011,-9.430551396,23.44095031,-0.286865815,0.052857074,33.4479079,18.90153497,9.659769799,45.24636396,9.544546584,4.084229878,,,
27.18399991,849,49.73590735,32.14339103,5.6970237,62.76120648,17.2333883,-1.126284931,-9.095025832,23.84301776,-0.010656477,0.54600587,27.61610537,17.60583382,8.009270055,38.47475718,8.552035914,0.637289466,,,
27.18799991,849,56.45831827,34.40289383,4.862144119,60.81196418,16.89974597,-0.719892027,-8.347623049,22.35200273,0.566428731,0.640340588,21.29259422,15.95882314,7.171183235,31.88730082,7.55108103,-1.327822974,,,
27.19199991,849,61.61715134,37.30498855,4.364818939,57.65294859,15.92665053,-0.792888209,-7.004301819,19.38862804,1.591542673,-0.159782759,14.56456794,13.92343068,6.712157767,25.32570928,6.53401975,-1.516320929,,,
27.19599991,849,63.72422365,39.48152325,4.74871432,53.93220237,14.17665948,-1.053823503,-5.369870311,15.28739896,2.586186219,-1.890667166,7.570737281,11.27921586,5.897380428,18.44826891,5.513979728,-0.445045999,,,
27.19999991,850,62.54829266,40.16530358,6.48528652,50.3473099,11.73356622,-1.194639821,-3.480621922,10.80794216,3.075452916,-3.752890309,0.904034323,8.145702993,4.499016254,11.56843184,4.577738417,1.451428861,,,
27.20399991,850,59.81678013,39.79026267,9.890265917,47.67737188,9.148986697,-0.704078229,-0.984342826,7.127239392,3.226508614,-4.370431939,-4.383052764,5.268945792,3.11241416,5.904069634,3.843939301,4.449668742,,,
27.20799991,850,58.60788592,39.64424882,14.8071264,46.49080111,7.270752321,1.115278728,2.480864376,5.282965349,3.8324384,-2.629684011,-7.452688532,3.601100714,2.591623289,2.797733012,3.358572166,9.166696055,,,
27.21199991,850,61.41897322,40.99607629,20.49816328,46.65024409,6.681100529,4.834101033,6.94548472,5.673913246,5.665401731,1.473539161,-8.438793934,3.589930346,3.252805986,2.583449037,3.034580504,15.61880157,,,
27.21599991,850,68.32445781,44.37155202,25.97106757,47.24875549,7.345483738,10.60480501,12.0505598,8.046560983,8.878418418,6.647933432,-8.42843537,4.982358352,4.737336107,4.228244426,2.728491792,22.8227103,,,
27.21999991,850,76.84211242,49.29792239,30.50009981,47.17232406,8.785207483,17.94519437,17.24403986,11.77912594,12.96651323,10.97257042,-8.628031953,7.205520711,6.508962844,6.034324624,2.3937424,29.31931382,,,
27.22399991,850,83.62276635,54.51513241,33.91798564,45.72502062,10.434038,25.65443815,22.04032717,16.04809947,17.13251806,12.95782618,-9.571843057,9.661245013,8.220868713,6.599560465,2.149826913,33.9070337,,,
27.22799991,850,86.57686686,58.54503036,36.48746491,42.79284216,11.84760821,32.08533072,26.12571186,19.89007931,20.68254699,12.34527836,-11.06871062,11.64074003,9.619269726,5.277051602,2.203803629,35.92875459,,,
27.23199991,851,85.99611789,60.35719743,38.57211115,38.68844451,12.87651217,35.72246828,29.30911701,22.47873111,23.33288454,10.26151886,-12.61881471,12.35547697,10.43964691,2.246579074,2.676742731,35.33981079,,,
27.23599991,851,84.06401384,59.77722608,40.4133079,34.04602189,13.87368518,35.77063027,31.46240017,23.54398853,25.33668232,8.649534391,-13.64176349,11.44356091,10.6468993,-1.4684508,3.416378792,32.90118563,,,
27.23999991,851,83.1342269,57.49316005,42.04257278,29.73381344,15.63924544,32.54928862,32.52886168,23.49613084,27.21802484,9.213283189,-13.47546693,9.452244601,10.67304038,-4.26256648,3.950393209,30.11553674,,,
27.24399991,851,84.0881175,54.80134999,43.30234956,26.58664651,18.95654988,27.52139336,32.65654717,23.17158169,29.22763522,12.50073106,-11.53788474,7.655329369,11.24064684,-4.698081851,3.734838593,28.49729886,,,
27.24799991,851,86.03264382,53.24030681,44.08479644,25.09865829,24.07781302,22.77552291,32.38305895,23.50968529,31.05266447,17.75922605,-7.625912334,7.361000402,12.93607079,-2.227844433,2.563247361,28.66861879,,,
27.25199991,851,87.25468695,54.10035116,44.63466186,25.3371853,30.54069692,20.06542592,32.49934138,25.25501754,32.08387508,23.57791182,-1.998362265,9.326056814,15.91111766,2.706806121,0.763921787,30.12839433,,,
27.25599991,851,86.37041714,57.82084314,45.46583326,27.04062329,37.32586107,19.96112024,33.46374483,28.59714853,31.96112213,28.71491349,4.777270433,13.53436844,19.8167443,9.072327082,-0.969498445,31.83483515,,,
27.25999991,851,83.02563212,63.56253894,46.87446447,29.74917062,43.26661957,21.79216515,35.02528379,32.99804998,30.94674847,32.53517053,12.00180298,19.27587504,23.96167012,15.71407116,-1.926343935,33.02796122,,,
27.26399991,852,78.13484314,69.43296922,48.63775311,32.97927218,47.66858191,24.50802342,36.68511704,37.57284191,29.92383934,34.9805282,19.05390991,25.52473334,27.73238443,21.82820338,-1.68642357,33.71829197,,,
27.26799991,852,73.56819996,73.4917139,50.26576609,36.42715996,50.83157553,27.65502716,38.49603396,41.78960341,30.02095187,36.3589809,25.66357708,31.49725438,31.04881127,27.36036912,-0.272269768,34.61215706,,,
27.27199991,852,71.16517152,74.8883692,51.49347147,40.03195218,53.96340431,31.47709138,41.16387432,45.76931096,31.97325452,37.16878526,31.98332679,36.96602201,34.35242079,32.91298324,1.938278329,36.51823314,,,
27.27599991,852,71.58746672,74.22483331,52.52453533,43.81012846,58.38624283,36.175163,45.27012694,49.85498922,35.54157395,37.88727579,38.24277192,42.04356679,37.99655816,39.00374427,4.513336545,39.5706943,,,
27.27999991,852,73.96084235,72.96823538,53.8407644,47.57287081,64.56584447,41.30460495,50.38913513,53.88813371,39.44581957,38.64520404,44.24681452,46.67573253,41.641242,45.27970234,7.248705815,42.86230031,,,
27.28399991,852,76.56733869,72.52877921,55.68209185,50.71195289,71.62573281,45.86167213,54.90966174,56.93100841,41.99068108,39.04941368,49.20832382,50.33040959,44.33944284,50.43647117,10.17277891,44.88170063,,,
27.28799991,852,77.77677505,73.53229053,57.56384732,52.2525038,77.64481361,48.64490179,56.81443445,57.78554673,42.02962981,38.50596916,52.1111963,52.14965288,45.26085986,52.90919022,13.27710828,44.47048224,,,
27.29199991,852,76.42426263,75.41298901,58.29934083,51.26696063,80.55393232,48.44763585,54.96005297,55.89545341,39.61567903,36.85455897,52.33172831,51.46261551,44.33951082,51.7709618,16.25093222,41.52867533,,,
27.29599991,853,71.80855028,76.47628543,56.55079492,47.39111434,79.05773439,44.31886629,49.83691923,51.73828043,35.84133288,34.58400093,50.00983179,48.24908489,42.23633541,47.20440659,18.49217219,36.91471063,,,
27.29999991,853,63.83626093,74.57816806,51.37645102,40.97645378,73.01169996,36.23506363,43.02685124,46.27052881,31.91274621,32.2441596,45.8594447,43.13391011,39.66387928,40.26365845,19.39061479,31.69348485,,,
27.30399991,853,53.18554467,68.13783745,42.42716338,32.78488366,63.21955898,25.67856523,35.77548812,40.04023,28.15792606,29.66973699,40.62115964,36.943272,36.71176951,32.19756287,18.63819265,26.45040251,,,
27.30799991,853,41.03547618,56.98049712,30.03545597,23.63798496,51.08241768,15.10383794,28.09281072,32.9328783,23.83263096,25.98946413,34.70165432,30.30996426,32.8291158,23.95403259,16.36927549,21.25603099,,,
27.31199991,853,28.5114164,42.70410068,15.43949906,14.38239909,38.34970275,6.427089108,19.30379922,24.7100309,17.92760635,20.51412176,28.3446321,23.68895998,27.50216671,16.21966759,13.13938814,16.15507083,,,
27.31599991,853,16.44787275,28.27071873,0.845470532,6.038036232,26.79630291,0.115785206,9.410160743,15.6573026,10.27469289,13.56107026,22.09960178,17.62281504,20.97536213,9.717942514,9.809338691,11.55334256,,,
27.31999991,853,5.600797987,16.62573169,-11.14603516,-0.317376973,17.66176414,-4.314053587,-0.204572996,6.739475342,1.978287087,6.355713986,16.94096291,12.80249359,14.29257071,5.190661561,7.321911851,8.039983978,,,
27.32399991,853,-3.173921173,9.066038621,-18.64474325,-4.103426183,11.10726807,-7.438529085,-7.411099889,-0.778888233,-5.215832458,0.139255225,13.69175574,9.696486476,8.583347152,2.884936083,6.372588819,5.751252592,,,
27.32799991,854,-9.137188323,4.802382823,-21.30693186,-5.752420888,6.219144242,-9.665383866,-10.71009902,-5.963083337,-10.07869262,-4.660373564,12.2877571,8.077195309,4.278411154,2.10172917,7.101684589,3.92034842,,,
27.33199991,854,-12.10829031,2.168851096,-20.23406118,-6.485207976,1.773802407,-11.18627522,-10.27123331,-8.673074708,-12.57684438,-8.490291514,11.79106853,7.060715929,1.030547584,1.528068373,9.002030593,1.261909098,,,
27.33599991,854,-12.75718705,0.181911468,-17.15335824,-7.375035288,-2.769744882,-11.80283676,-7.883531075,-9.466575116,-13.54691682,-11.98955613,11.25031086,5.796895216,-1.626775149,0.247025825,11.15421476,-2.963721852,,,
27.33999991,854,-12.5141991,-1.045353998,-13.63844335,-8.616050068,-6.960549132,-11.15970254,-5.781066322,-9.014356314,-13.84367392,-15.22818177,10.46624256,4.140165019,-3.666761111,-1.581090995,12.69295567,-8.241051358,,,
27.34399991,854,-13.01108829,-1.056513235,-10.74583169,-9.735105776,-10.0211575,-9.469727316,-5.188164591,-7.653976732,-13.80921146,-17.56478197,9.849543686,2.577125174,-4.690883339,-3.112351264,13.19568888,-13.25085698,,,
27.34799991,854,-15.21689224,0.118874992,-8.876133246,-10.38150238,-11.74438472,-7.758963158,-5.713008865,-5.475029684,-13.31144933,-18.19864272,9.689908828,1.568435077,-4.527559825,-3.844422117,12.71021181,-17.04283115,,,
27.35199991,854,-18.86062233,1.810678864,-7.737324929,-10.736573,-12.68687511,-7.091602684,-5.941730793,-2.626650492,-12.03780457,-16.86598628,9.798942776,1.122113431,-3.494509279,-4.158580365,11.50002589,-19.71026438,,,
27.35599991,854,-22.70762348,3.092062191,-6.634967094,-11.17598905,-13.57550938,-7.67268349,-4.654525302,0.521647881,-9.82003465,-14.115254,9.901605933,1.005031246,-2.059355298,-4.841048328,9.891992367,-21.92899272,,,
27.35999991,855,-25.44045156,3.266917737,-5.090820068,-11.64750928,-14.60997221,-8.929704639,-1.821613788,3.340578853,-6.902803413,-11.0249195,10.24499803,1.203215218,-0.387791687,-6.10111809,8.373585611,-23.8735822,,,
27.36399991,855,-26.30916352,2.232078744,-3.263785938,-11.38359675,-15.28682692,-10.35833296,1.293252829,5.043268977,-3.954157915,-8.623530157,11.73414442,2.079489113,1.754010367,-7.045043005,7.601040811,-24.54057673,,,
27.36799991,855,-25.20968119,0.570517851,-1.824754725,-9.288070127,-14.8861818,-12.0144224,3.059557538,5.070733193,-1.763623638,-7.460298805,15.35412604,4.062727951,4.694315736,-6.173125323,8.049615695,-22.15011123,,,
27.37199991,855,-22.56369127,-0.778905842,-1.583722585,-4.911878345,-13.28103558,-14.10496283,2.682278238,3.514582262,-0.919035635,-7.628592904,21.17149314,7.07158004,8.311697562,-2.646104341,9.6079626,-15.47419079,,,
27.37599991,855,-19.2978019,-1.14338956,-3.163559462,0.730932796,-11.33409174,-16.22665147,0.608526919,1.116376164,-1.667583686,-9.050804893,27.71329658,10.14241119,11.6475413,2.706624587,11.58085787,-5.095195398,,,
27.37999991,855,-16.76640431,-0.548312618,-6.608604489,5.493116697,-10.31753307,-17.22605492,-2.061362437,-1.136593806,-3.820815988,-11.53106095,32.52776787,11.76433659,13.2405437,7.683200964,13.12657311,6.60401098,,,
27.38399991,855,-16.3629579,0.355143294,-11.04171888,7.545464957,-10.7861179,-16.03667616,-4.361755595,-2.405991695,-6.650737591,-14.47305699,33.71431111,10.85451858,12.17060456,10.23031973,13.788961,16.92505321,,,
27.38799991,855,-18.81321554,0.687165542,-14.90465673,6.657605242,-12.0745396,-12.73652512,-5.797655972,-2.275299232,-9.089550996,-16.76763997,31.12819749,7.560332476,8.874857086,9.869996026,13.73107709,24.56845981,,,
27.39199991,856,-23.5292187,-0.244242283,-16.88618195,4.167061635,-12.97656601,-8.778564467,-6.379641878,-1.067613672,-10.37377313,-17.2794336,26.24438395,3.143918243,4.881599917,7.801227552,13.43740337,30.07434675,,,
27.39599991,856,-28.68662289,-2.627915567,-16.81129125,1.774821552,-12.90507355,-6.23922058,-6.624220198,0.040663858,-10.59161584,-15.64665737,20.92401991,-0.940074499,1.711124185,5.695127932,13.14682548,34.79650816,,,
27.39999991,856,-32.3349678,-6.049906647,-15.6927003,0.215960893,-12.40998383,-6.691427891,-7.299386004,-0.361823237,-10.48167682,-12.66834969,16.1505064,-4.008545264,-0.079340142,4.289691024,12.67578513,39.56540895,,,
27.40399991,856,-33.79385044,-9.694460362,-14.91187091,-1.166620646,-12.63225916,-10.27793647,-8.800439286,-2.824005959,-10.67330068,-9.878175129,11.69630113,-6.433236361,-1.01786899,2.983901511,11.83249132,44.22536605,,,
27.40799991,856,-33.97811005,-12.66627887,-15.27407402,-3.653926044,-14.26943871,-15.47319588,-10.72800334,-6.55943202,-11.2128213,-8.613857263,6.886648167,-9.070581356,-2.063899195,0.7017572,10.82080123,48.22548178,,,
27.41199991,856,-34.24394073,-14.26200967,-16.73425864,-7.911461335,-17.03400981,-19.89550329,-12.25620162,-10.15526599,-11.78997775,-9.314787368,1.623203384,-12.38864334,-3.807420147,-2.92621502,10.09368366,51.47570683,,,
27.41599991,856,-35.01245956,-14.28060564,-18.84679321,-13.39923906,-20.05165307,-21.76987922,-12.96087527,-12.69933949,-12.26775119,-11.52373259,-3.413308466,-16.13191251,-6.183841069,-7.263899399,9.884021018,54.52083842,,,
27.41999991,856,-35.6884893,-13.28395341,-21.27976429,-18.85602667,-22.71528388,-20.90317249,-13.1974352,-14.22606125,-12.93449244,-14.40620799,-7.501553774,-19.74529477,-8.800817474,-11.37804601,9.962405969,57.8839808,,,
27.42399991,857,-35.79496651,-12.40919184,-23.92408611,-23.31469856,-25.17513938,-18.44578819,-13.70867025,-15.28726087,-14.28570926,-17.26549945,-10.65242627,-22.9209756,-11.39047175,-14.84078954,9.806176471,61.38121389,,,
27.42799991,857,-35.8227104,-12.71787762,-26.77866998,-26.810712,-28.12653176,-15.91810935,-15.01152497,-16.31447994,-16.56453757,-19.77515205,-13.65234572,-25.67031133,-13.94786032,-17.92584981,8.980930001,64.15385956,,,
27.43199991,857,-36.75996829,-14.61001341,-29.85234502,-30.27782459,-32.15978873,-14.48629093,-17.10439661,-17.38223625,-19.49031055,-21.97255702,-17.47248509,-28.0654068,-16.57434898,-21.30169021,7.438287738,65.2636935,,,
27.43599991,857,-38.85382739,-17.64843914,-32.99576423,-34.70074749,-37.15776153,-14.76250179,-19.49604258,-18.37602246,-22.44881955,-24.06592847,-22.57012941,-30.08977002,-19.26904796,-25.55338365,5.49426175,64.23660803,,,
27.43999991,857,-41.00557393,-20.7529715,-35.68613315,-40.14673951,-42.12534019,-16.70924546,-21.38549898,-19.18899527,-24.91447063,-26.04463545,-28.46031395,-31.64069591,-21.79498477,-30.67940966,3.489869491,61.2868055,,,
27.44399991,857,-41.52664569,-22.74386602,-37.037749,-45.40364557,-45.55355541,-19.49498952,-21.9438004,-19.68751427,-26.55950903,-27.29763511,-33.72728846,-32.4342068,-23.6267314,-35.76124478,1.466011945,57.29259664,,,
27.44799991,857,-39.56085298,-23.08928724,-36.14650997,-48.50726399,-46.12678474,-21.57922911,-20.64637878,-19.54216513,-26.93418304,-26.71817082,-36.57762429,-31.85854428,-24.05339854,-39.16570968,-0.785289051,53.50667557,,,
27.45199991,857,-35.80143487,-22.27562005,-32.62164231,-47.89779732,-43.43705762,-21.20735652,-17.52811453,-18.21690818,-25.27345931,-23.47757459,-35.86808738,-29.19275033,-22.54979553,-39.43293979,-3.325100849,50.94123913,,,
27.45599991,858,-31.86085908,-21.32688448,-27.00977587,-43.52626672,-38.29284694,-17.27251474,-13.16668875,-15.21468914,-20.85434445,-17.81794839,-32.04193727,-24.26139885,-19.22789882,-36.35726123,-5.752964802,49.74977315,,,
27.45999991,858,-28.91647128,-20.81898232,-20.67929681,-37.04618984,-32.28582146,-10.14455537,-8.28308074,-10.36342882,-13.56911666,-10.96813739,-27.0667703,-17.84946355,-14.86602244,-31.31251575,-7.355727681,49.20445411,,,
27.46399991,858,-26.83420804,-20.31308335,-15.055675,-30.79419926,-26.82764976,-1.6580481,-3.280748442,-3.980397338,-4.172664191,-4.25406246,-23.15977755,-11.30429044,-10.37249351,-26.40886363,-7.649846326,48.34064824,,,
27.46799991,858,-24.5041057,-18.79517928,-10.83401808,-26.39302114,-22.46346788,5.982528981,1.723047378,3.025143503,5.86222501,1.588828801,-21.35763732,-5.752154929,-6.25026428,-23.2091658,-6.823327823,46.56875038,,,
27.47199991,858,-21.05054991,-15.75723419,-7.842897691,-24.11725646,-18.98544808,11.39942432,6.449010317,9.22121323,14.72316151,6.340793742,-21.16376802,-1.746464307,-2.590472788,-22.06015651,-5.653048667,43.73330161,,,
27.47599991,858,-16.81290965,-11.90838993,-5.470131952,-23.22933474,-16.00221924,14.32830526,10.30438912,13.17256374,20.84496355,9.943292469,-21.32772754,0.560156059,0.605797097,-22.31322145,-5.011942542,39.91702393,,,
27.47999991,858,-13.24907299,-8.870274452,-3.186864298,-22.69610395,-13.37873235,15.15012836,12.74717456,14.17779187,23.52196075,12.41412277,-20.88931054,1.193910689,3.242533772,-23.0239795,-5.462701882,35.37845654,,,
27.48399991,858,-11.89081027,-8.181688372,-0.943960856,-21.80097667,-11.36863439,14.40093051,13.59373988,12.51213812,23.11417008,13.9046932,-19.76022135,0.315010279,5.160523774,-23.66140465,-7.194698712,30.48241526,,,
27.48799991,859,-13.23173426,-10.41900591,0.733593909,-20.43386672,-10.42847534,12.57163119,12.96626076,9.004838051,20.72308271,14.61404858,-18.6071626,-1.728558967,6.257571131,-24.38835288,-10.08919842,25.51049611,,,
27.49199991,859,-16.40742824,-14.92958492,1.162064967,-18.94305766,-10.73109087,10.10984096,11.26288081,4.589997898,17.70972021,14.66744947,-18.21807774,-4.326325256,6.647001589,-25.66371725,-13.68715263,20.61564842,,,
27.49599991,859,-19.81684241,-20.19138323,0.187521248,-17.744534,-11.76823793,7.521005699,9.346063964,0.287953611,15.36249351,14.16709057,-18.90867689,-6.634225292,6.722342083,-27.58384347,-17.21050017,15.94941275,,,
27.49999991,859,-22.0488003,-24.52288403,-1.523306015,-17.11752778,-12.56257413,5.455415267,8.486726217,-2.701983475,14.64450842,13.33567822,-20.4674041,-7.847333116,6.948241655,-29.72815895,-19.84826792,11.61582182,,,
27.50399991,859,-22.39524511,-26.72685949,-2.911152901,-17.27129945,-12.36531785,4.599981459,9.681976627,-3.283133655,15.92859426,12.53764034,-22.536386,-7.591627879,7.505946099,-31.60389027,-21.13796428,7.478447012,,,
27.50799991,859,-20.86057031,-26.36401553,-3.227960395,-18.32145178,-11.09880594,5.341321818,12.82930179,-1.050968176,18.85810715,12.13406845,-24.88438709,-6.078524685,8.193976377,-33.00309794,-21.11286736,3.28519796,,,
27.51199991,859,-18.03181881,-23.70518053,-2.353972341,-20.01874122,-9.127668077,7.480598363,16.72591837,3.337215051,22.47710827,12.32802056,-27.26943595,-3.842163824,8.737294634,-33.82294186,-20.18256784,-0.87635725,,,
27.51599991,859,-14.93037658,-19.58640122,-0.585798287,-21.63912209,-6.785969862,10.33444513,20.05358734,8.384685858,25.5685611,13.14888892,-29.18553924,-1.307461149,9.136440326,-33.74817655,-18.92606184,-4.413952855,,,
27.51999991,860,-12.60729325,-15.20943153,1.699963407,-22.38845566,-4.278043666,13.1795694,22.26078477,12.39763348,27.0244331,14.52000699,-29.97007942,1.38159639,9.601541827,-32.37960315,-17.88264314,-6.679743322,,,
27.52399991,860,-11.52011331,-11.78367381,4.166418186,-21.94267816,-1.893095113,15.58908203,23.41752467,14.0915193,26.13481864,16.23749331,-29.23919618,4.17326246,10.15800567,-29.66001559,-17.3822698,-7.574025925,,,
