bq,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1,0.51213,3.5425,1.0791,1.446,0.92879,1.9937,0.30687,0.74745,0.62444,0.20443,0.58745,3.9288,1.6639,0.73068,0.52894,0.70528,0.46346,0.76841,0.83596,1.4387,0.99138,1.0357,1.7048,1.0523,0.81431,0.96037,1.1705,1.3239,1.038,1.0367,0.84627,1.344,1.121,1.2864,1.4435,1.2414,0.85638,1.3865,0.4417,1.0173,0.77409,0.87949,0.77259,0.72162,1.1181,1.3356,0.86676,0.95398,0.60204,0.69512,0.55861,0.44711,0.31446,1.343,0.3839,0.58718,0.44509,0.24637,0.22986,0.85753,0.25956,0.23022,0.099427,0.12349
1,0.2894,4.1913,1.478,1.0993,0.72986,0.85235,0.55333,0.68966,0.57671,0.28331,1.0716,2.93,1.7447,1.856,0.46711,0.8953,0.37677,1.2071,0.9323,1.4413,1.2185,1.0277,1.5636,0.88061,0.962,1.2547,1.0774,1.2262,1.093,1.0931,1.0143,1.1207,1.3669,1.1871,1.3963,1.5118,0.7044,1.2929,0.47542,1.2381,0.75996,0.82895,0.8292,0.92697,0.99228,1.2567,0.85058,0.95633,0.73813,0.74817,0.9589,0.64874,0.32437,0.98172,0.54412,0.90649,0.5445,0.45406,0.27309,1.4487,0.38465,0.22975,0.066284,0.057882
1,0.10281,5.7458,0.81646,1.2452,0.48676,0.24399,0.70525,1.9793,0.27085,0.28834,0.90589,3.3896,0.91629,0.99937,0.59484,0.61339,0.35403,1.4518,0.84032,1.1005,0.96888,1.2201,1.3507,0.86858,0.92288,1.1156,1.2274,1.1545,0.86985,0.92859,1.0159,0.99434,1.0801,0.90358,1.1778,1.1249,0.75239,1.2318,0.41771,1.2479,0.6037,1.0346,0.72919,0.95761,1.0943,1.1436,1.0491,0.8577,0.70628,0.61624,0.60035,0.43302,0.37301,1.6933,0.30452,0.39764,0.19917,0.53565,0.90979,0.5013,0.2942,0.24406,0.092441,0.048363
1,0.36455,8.1901,0.26632,0.76427,0.99278,0.30392,2.5924,4.495,0.30827,0.45234,2.0628,5.1763,0.49005,3.02,1.0202,0.72206,0.67703,0.98276,0.96118,1.3037,0.94379,0.95967,1.4076,0.83238,1.0617,1.3604,1.0954,1.0463,1.0898,0.93756,0.85733,1.2141,1.2204,1.0078,1.4004,1.3203,0.71599,1.3259,0.41787,1.3182,0.77102,0.87249,0.74393,0.81059,0.98175,1.2701,1.005,0.84626,0.70485,0.70237,0.56956,0.56076,0.33623,1.7648,0.40165,0.50699,0.29444,0.41369,1.4613,0.66838,0.45957,0.23627,0.069013,0.050719
1,0.64783,6.8867,0.19432,1.0146,0.94064,0.44265,2.8606,5.2914,0.44447,0.57629,2.0478,4.3675,0.48314,4.1886,0.59818,0.36312,0.42824,0.93915,0.84503,1.1143,0.81471,1.0055,1.6464,0.86981,0.89638,1.2544,1.17,1.1412,0.96576,0.91023,0.8016,1.1624,1.1282,0.99285,1.5915,1.3296,0.82422,1.2458,0.41638,1.1254,0.72418,0.8596,0.63618,0.72488,1.0637,1.2341,0.96719,0.88773,0.83886,0.69424,0.55106,0.49228,0.40276,1.3336,0.45288,0.55114,0.23016,0.40063,1.3821,0.76219,0.44117,0.28933,0.074689,0.061531
1,1.1973,5.2902,0.31611,1.1242,0.68339,0.30519,2.6549,2.5997,0.80971,0.70868,1.3991,2.345,0.4774,2.9421,0.39423,0.52736,0.3236,0.85857,0.91904,1.4152,1.0965,1.0897,1.2772,0.93264,0.83313,1.0458,1.0623,1.3729,1.0387,1.0443,0.84443,1.1281,1.2053,0.95926,1.4603,1.3684,0.83694,1.2048,0.4245,1.091,0.75705,0.85366,0.73971,0.88863,1.0918,1.3837,0.79788,0.83899,0.60174,0.64777,0.62135,0.55505,0.41775,0.48667,0.654,0.56703,0.32718,0.274,0.54688,0.66474,0.37843,0.65114,0.05814,0.079938
1,1.3929,3.7213,1.3136,0.97975,0.3471,0.40205,1.5028,0.42333,3.2297,0.74061,1.2765,2.6318,0.5051,1.8298,0.78011,0.69141,0.51014,0.83296,0.87421,1.2733,1.2236,1.123,1.4187,0.9696,0.79551,1.153,0.95383,1.4089,1.2193,1.1109,0.98567,1.1592,1.0701,1.209,1.3477,1.1817,0.74429,1.3143,0.4279,1.1867,0.77849,0.77977,0.59927,0.80822,0.9128,1.2887,0.88596,0.88919,0.66973,0.68445,0.51214,0.52828,0.58729,0.57393,0.72661,0.41997,0.33367,0.24928,0.45165,0.30419,0.198,0.47814,0.22158,0.15178
1,1.6382,1.5655,2.5159,0.32532,0.35611,0.44836,0.6953,0.59505,2.2149,0.66901,0.94374,2.5328,0.29513,1.0727,0.92392,1.1335,0.66674,0.81892,1.1067,1.2312,0.92434,1.0947,1.3144,0.90133,0.7988,1.084,1.059,1.2406,0.96047,1.0963,0.78748,0.98741,1.4046,1.1015,1.1919,1.3653,0.84254,1.2713,0.58306,1.0138,0.7576,0.77213,0.79273,0.80854,1.0162,1.5056,0.88325,0.9216,0.82426,0.67694,0.73167,0.65223,0.55689,0.57067,0.29199,0.30192,0.30346,0.43753,0.48353,0.23803,0.13127,1.0053,0.4079,0.35915
1,2.8355,0.91734,2.1669,0.18428,0.50016,0.54333,0.82294,0.74376,1.9709,0.83668,0.89498,1.1338,0.58702,1.7017,0.54177,1.1808,0.67683,0.84251,0.76068,1.4912,0.91216,1.0427,1.5272,0.91054,0.93486,1.0617,1.1186,1.3632,1.0454,0.89288,0.8118,1.0737,1.4714,1.0805,1.5949,1.4553,0.80973,1.3031,0.46252,1.0494,0.6918,0.79869,0.81403,0.82516,1.1415,1.4462,1.0289,0.84234,0.83479,0.63744,0.60612,0.42508,0.59116,1.1928,0.46978,0.41247,0.94421,0.48756,0.46199,0.33671,0.15244,1.1277,0.2396,0.29993
1,2.2322,0.44285,1.1564,0.23883,0.51166,0.19186,0.36046,0.51319,0.91833,0.39368,0.73581,0.72676,0.46774,2.9592,0.54306,2.1429,0.48204,0.64333,1.0198,1.347,1.089,1.1347,1.4776,0.84577,0.7509,1.029,0.97453,1.172,0.91291,0.95969,0.8646,1.1115,1.434,0.9252,1.4487,1.3744,0.96367,1.1824,0.45064,1.1893,0.73031,0.93741,0.68422,0.75818,1.165,1.4077,0.84303,0.84368,0.78479,0.90726,0.64707,0.62678,0.48735,1.2669,0.59499,0.40737,1.0859,0.37638,0.34362,0.56361,0.14955,1.026,0.15523,0.12575
1,1.1762,0.1832,0.51534,0.30624,0.41603,0.29713,0.39744,1.0672,0.56806,0.36295,0.49054,0.3567,0.47264,2.4196,0.38157,3.4221,0.35489,0.80297,0.78704,1.3074,1.277,1.1346,1.5461,0.87207,0.87135,1.1485,1.0539,1.2616,0.96916,0.9545,0.83341,1.3312,1.3596,0.99469,1.2714,1.3659,0.8433,1.1911,0.42175,1.109,0.92794,0.7232,0.66283,0.76248,1.0548,1.3607,1.0455,0.94559,0.63829,0.64861,0.51718,0.49608,0.48234,0.82505,0.30149,0.29549,0.51816,0.34929,0.40508,0.44641,0.18697,0.80523,0.13174,0.11676
1,1.021,0.20006,0.33547,0.24927,0.50917,0.22232,1.1446,2.2794,0.90371,0.23557,0.49964,0.43168,0.60057,2.1366,0.37717,1.5137,0.39185,0.74171,0.79784,1.3588,1.059,1.2169,1.4232,1.0187,0.80443,1.0987,1.1655,1.1895,1.032,0.90369,0.77767,1.1299,1.2837,1.1634,1.3303,1.3277,0.86926,1.278,0.43476,1.1487,0.79777,0.75498,0.69188,0.63652,1.0457,1.342,1.0103,0.89352,0.64087,0.64105,0.61442,0.56651,0.54481,0.33391,0.50586,0.40071,0.46423,0.24174,0.68598,0.25066,0.26727,0.50316,0.086612,0.077779
1,0.85937,0.23982,0.19047,0.16822,0.36221,0.20714,0.74067,2.2879,0.80179,0.27803,0.45087,0.34824,0.41334,1.7581,0.6062,1.8413,0.35731,0.60087,0.76428,1.2582,0.9481,0.96672,1.7332,0.80986,0.92929,0.99559,0.9944,1.2797,0.98722,0.94532,0.9245,1.1271,1.2169,0.91501,1.2066,1.3565,0.80863,1.1969,0.57593,1.2315,0.70028,0.78367,0.71308,0.92758,1.1907,1.3261,1.0101,0.90483,0.70447,0.6995,0.66071,0.83029,0.38829,0.31599,0.42416,0.89275,0.57692,0.29161,0.44985,0.25366,0.12757,0.27203,0.11099,0.079684
1,0.8573,0.19277,0.19267,0.19437,0.49689,0.16383,0.31625,3.1232,0.69509,0.50376,0.84516,0.40955,0.35932,0.59078,0.72915,2.067,0.3312,0.84532,1.0409,1.4344,1.0631,0.99014,1.7995,0.8858,0.81071,1.1063,1.0015,1.1116,1.06,0.90032,0.83385,1.1223,1.1662,0.80475,1.1838,1.2418,0.91107,1.281,0.49458,1.0036,0.71051,0.87453,0.66533,0.73883,0.95015,1.5165,0.92001,0.77892,0.72114,0.71825,0.67234,0.65405,0.41895,0.35626,0.35719,2.45,0.45522,0.36459,0.143,0.5298,0.13025,0.2596,0.11984,0.06402
1,2.0782,0.24262,0.49261,0.29245,3.4035,0.20961,0.23305,3.7068,0.90268,0.39476,2.698,0.87317,0.95763,0.59548,0.54826,0.68438,0.53733,0.96657,1.2285,1.0723,1.2846,1.1698,1.4422,0.83722,0.94957,1.3611,1.164,1.1612,0.96813,1.0061,0.93352,1.2611,1.114,1.0305,1.4423,1.3646,0.7526,1.2337,0.43554,1.2591,0.74336,0.77277,0.71222,0.76303,1.1921,1.2641,0.93385,1.0513,0.79682,0.65894,0.78504,0.6266,0.4207,0.38037,0.45644,0.49814,0.37225,0.31984,0.22782,0.28756,0.23419,0.32395,0.071509,0.064536
1,1.996,0.45419,0.68474,1.5625,11.169,0.18797,0.3044,2.2413,1.8088,0.34913,4.867,3.8768,5.1239,0.46071,0.83528,1.2265,0.82021,0.68766,1.6338,1.4455,1.0521,1.2505,1.7068,0.87451,0.86018,1.4696,1.2568,1.2653,0.98052,0.89966,0.93351,1.5714,1.1567,0.93325,1.4083,1.2088,0.9454,1.3076,0.39782,1.06,0.90176,0.97489,0.75108,0.85737,1.0812,1.3911,1.1818,0.85243,0.9637,0.69348,0.92084,0.82952,1.8936,0.37408,0.378,1.4708,0.65649,0.31137,0.26507,0.54052,0.18763,0.81832,0.23937,0.067789
1,1.871,0.28762,0.44965,2.8834,10.683,0.70121,1.5599,1.4534,0.94858,0.91562,3.5172,1.6444,6.9927,0.50685,0.57251,0.82996,0.58758,0.95273,2.2183,1.5265,1.3466,0.94163,1.4409,0.84256,0.75013,1.3583,1.2478,1.1659,0.93789,0.99304,0.99671,1.6621,1.2782,0.95394,1.6521,1.2564,0.77759,1.4038,0.46034,1.1712,0.81636,0.90224,0.69807,0.93025,1.0083,1.6351,0.96249,1.0147,1.1574,0.65241,0.94772,0.73125,1.1369,0.4234,0.51943,0.91695,0.48848,0.24805,0.14044,0.24766,0.2187,0.96651,0.23865,0.053415
1,0.83133,0.16598,0.44245,3.4115,7.0792,0.81627,1.9523,0.45127,0.37951,2.2109,2.844,0.49186,6.9641,0.72337,0.57298,0.36724,0.33659,0.77883,2.1653,1.3964,1.2549,0.871,1.7737,1.0008,0.98136,1.1484,1.2152,1.1582,1.0541,1.4087,0.92819,1.4757,1.3335,1.2238,1.3327,1.3475,0.87358,1.2389,0.51889,1.0432,0.74593,0.80803,0.69055,0.81385,1.1562,1.3751,1.1404,0.95651,0.92891,0.73545,1.123,0.54539,1.3598,0.62078,0.52458,0.58983,0.40518,0.39583,0.15394,0.25416,0.27999,0.66948,0.29067,0.054277
1,0.59978,0.2418,0.46171,4.2589,5.1855,0.49901,2.727,0.45541,0.57822,1.9739,3.0419,0.51895,3.1721,0.89376,0.78888,0.53951,0.36278,0.71628,0.8722,1.2612,0.97645,1.0951,1.4738,0.8126,0.73562,1.1198,1.0726,1.2725,0.93922,1.153,0.84492,1.0931,1.1546,1.0057,1.4281,1.281,0.79754,1.1496,0.53396,1.2345,0.81416,0.90411,0.69673,0.78035,1.2409,1.1662,0.96528,0.98266,0.81047,0.67867,0.80922,0.45867,0.45134,0.53873,0.85737,0.69129,0.6306,0.359,0.22162,0.22248,0.27053,0.38789,0.12926,0.10925
1,0.92289,0.15931,0.36002,3.8242,5.8002,0.58303,1.6187,0.38754,0.48619,1.4851,3.0737,0.46461,2.0642,1.6842,0.82771,0.87356,0.37546,0.83667,0.86925,1.2242,0.90732,1.1644,1.4948,0.96317,0.85201,1.1555,1.0624,1.2833,0.93327,1.0442,0.92812,1.1304,1.1298,1.0545,1.5451,1.162,0.8252,1.3202,0.42266,1.1413,0.73554,0.94553,0.60811,0.77736,1.0933,1.1947,0.95436,0.83945,0.78592,0.66122,0.67458,0.53187,0.48798,0.39473,0.58786,0.47968,0.53557,0.51658,0.41818,0.45486,0.1475,0.3002,0.10411,0.20975
1,1.0309,0.13941,0.14664,4.6579,6.4688,0.87466,1.7293,0.55403,0.31845,1.9465,2.8702,0.48743,1.3148,1.7324,1.1825,0.68616,0.38505,0.89586,0.85677,1.2657,1.114,1.0563,1.4227,0.91056,0.8152,1.3262,1.075,1.1779,0.96419,1.1124,0.98718,1.1947,1.209,1.1176,1.3202,1.4535,0.88695,1.3087,0.46476,1.1776,0.77569,0.86334,0.62295,0.85977,1.0281,1.3851,0.86611,0.88589,0.75725,0.73853,0.60306,0.52487,0.58371,0.36604,1.3581,0.58218,0.25734,0.40617,0.44362,0.4792,0.2213,0.45749,0.13732,0.21896
1,0.82443,0.17561,0.23978,4.6841,4.2778,0.46127,1.8078,3.0739,0.31449,2.0346,5.3115,0.75255,1.177,1.0375,2.1437,1.3259,0.50153,0.67592,1.0326,1.4648,0.94224,1.1897,1.4104,0.89886,1.0367,1.0404,1.1228,1.334,0.96667,0.95193,0.87213,0.99989,1.3194,1.0286,1.4508,1.1837,0.83789,1.183,0.46409,1.1337,0.83364,0.84829,0.84408,1.0064,1.0849,1.4159,0.94135,0.92598,0.64927,0.6059,0.56901,0.58326,0.35197,0.46339,1.6131,0.57976,0.50193,0.30862,0.79043,0.407,0.40971,0.29504,0.28014,0.28409
1,0.49871,0.4131,0.41021,3.1261,1.6866,0.37399,1.2356,4.6622,0.42087,0.9776,3.8404,1.0929,0.41373,0.64035,1.7493,1.8854,0.56546,0.82827,2.4468,1.4213,1.0478,1.1933,1.3962,0.96627,0.8067,1.428,1.3201,1.266,1.0863,0.98256,0.93385,1.0859,1.2027,0.98814,1.4618,1.2486,0.97191,1.2408,0.51649,1.2366,0.8699,0.93633,0.93434,0.92326,1.0675,1.2563,1.0014,0.86554,0.69478,0.72713,0.65979,0.76687,0.46742,0.35278,1.6021,0.45881,0.42606,0.53587,1.2289,0.21253,0.45001,0.45956,0.45522,0.30711
1,0.7559,2.444,0.53766,2.2184,0.78565,0.19467,0.61332,4.9747,0.35819,0.45445,1.1533,0.95558,0.44529,0.82482,0.54252,4.178,0.46465,0.92127,2.3524,1.6814,1.0314,1.1472,1.4832,0.88238,0.91413,1.1833,1.0798,1.0835,1.0399,1.1346,1.0217,1.1884,1.2503,1.0417,1.3383,1.3819,0.78181,1.2004,0.46312,1.327,0.83414,0.77876,0.59275,1.0228,1.1713,1.3319,0.96484,0.90852,0.72064,0.74717,0.63126,0.82849,0.80905,0.4218,0.72571,0.58632,0.35877,0.29573,0.91112,0.96362,0.32913,0.34614,0.13268,0.062363
1,1.3658,2.6887,0.82144,1.546,1.862,0.18323,0.68413,2.1565,0.40897,0.66021,0.56099,0.80384,0.35631,0.51498,0.61783,4.6973,0.40464,0.97965,2.5754,1.3524,0.92001,1.1049,1.2929,0.8619,0.84444,1.224,1.0522,1.3018,0.9719,1.1497,0.8776,1.1551,1.3286,1.03,1.4311,1.3542,0.82422,1.3515,0.59544,1.3691,0.86844,0.87308,0.84193,0.98303,1.1367,1.5078,1.0262,0.8533,0.59278,0.74671,0.72091,0.63963,1.0904,0.38062,0.9482,1.1879,0.21012,0.34732,0.63952,1.4009,0.49521,0.26303,0.097712,0.084062
1,1.9867,1.9702,0.85595,1.7362,2.823,0.21049,0.27667,0.64075,0.62783,1.4746,0.57354,1.1036,0.30196,0.43255,0.69992,4.1459,0.33192,1.3208,1.8233,1.331,0.9803,1.3067,1.6849,0.95246,0.82579,1.1017,1.1587,1.2051,0.94779,0.90663,0.90503,1.1531,1.2034,1.1416,1.1301,1.4867,0.91526,1.3006,0.65216,1.2179,0.81576,0.79895,0.73079,0.89492,1.0529,1.3454,1.1618,0.97465,0.68836,0.76479,0.69859,0.52843,0.86637,0.31512,0.64874,0.94289,0.39104,0.5392,0.22024,1.255,0.75198,0.45851,0.056554,0.14818
1,2.6437,0.47451,0.43544,1.7518,5.4068,0.42236,0.46774,0.2689,1.4969,2.4941,1.0869,0.79876,0.33873,0.40018,0.95534,3.4933,0.35755,1.2249,1.0657,1.1481,1.0925,1.1555,1.343,0.89681,0.77243,1.0481,1.0371,1.2677,0.9802,1.2516,0.8682,1.0748,1.3282,1.188,1.4721,1.216,0.8783,1.2802,0.48988,1.1165,0.77368,0.8014,0.62719,0.94518,1.1478,1.4965,1.0523,0.93179,0.64286,0.76851,0.61859,0.51503,0.64122,0.41849,0.50391,0.62615,0.27695,0.75547,0.16479,1.4735,0.61352,0.50621,0.089713,0.204
1,2.1652,0.14426,0.44268,1.007,4.5957,0.46901,0.60166,0.51458,2.2798,2.7519,0.50469,0.93918,0.35415,0.66444,0.75234,1.2764,0.50887,1.5544,1.2719,1.3402,0.89645,1.557,1.4228,0.79055,0.83116,1.0525,1.1392,1.1388,1.0433,1.0419,0.80341,1.1192,1.2123,0.9506,1.3915,1.3152,0.81564,1.1248,0.50104,1.0089,0.79418,0.82423,0.64978,0.90938,1.101,1.4518,0.90637,0.91886,0.59189,0.77254,0.70837,0.68147,0.38952,0.32257,0.84173,0.39203,0.44182,0.32263,0.18698,1.2598,0.51627,0.42378,0.10567,0.19851
1,2.0804,0.20641,0.257,0.49448,4.943,0.35275,0.62659,0.60175,2.6647,1.8155,0.57567,1.0558,0.63794,0.40738,1.2255,0.89485,0.44623,1.1922,1.2258,1.4573,0.97063,1.2133,1.6318,0.91899,0.92891,1.0562,1.0784,1.1927,1.0881,0.87693,0.84833,1.2183,1.2784,1.1163,1.4735,1.3831,0.8022,1.4565,0.48201,1.1681,0.62306,0.7902,0.69297,0.90193,1.2098,1.4105,0.96443,0.96425,0.67709,0.68963,0.61234,0.62843,0.45672,0.44622,1.0486,0.36086,0.35019,0.24356,0.175,0.57626,0.36272,0.39696,0.14321,0.31374
1,1.2105,0.1812,0.11854,0.38118,2.5502,0.19159,0.62665,0.45389,1.0252,0.6608,0.6596,1.9972,0.38859,0.40633,0.49807,0.44685,0.89549,0.73713,1.126,1.256,0.8957,0.86795,1.3703,0.83928,0.73368,0.91619,1.0045,1.1665,1.0306,1.2909,0.82601,1.1736,1.1984,1.022,1.3629,1.6049,0.75959,1.3279,0.46237,1.1142,0.73695,0.79282,0.83117,0.82388,1.148,1.2914,0.92675,0.85337,0.75415,0.70185,0.73619,0.44459,0.39913,0.36494,0.35622,0.41084,0.3579,0.32609,0.37678,0.22827,0.2296,0.46612,0.11154,0.2028
1,1.2062,0.20844,0.17528,0.53272,2.0792,0.23605,0.97406,0.47501,1.4933,0.44949,0.66089,1.3763,0.43477,0.48388,0.45009,0.84304,1.0334,0.63878,1.8054,1.2257,1.0725,0.99958,1.3675,0.90649,1.0512,1.1036,1.1069,1.2598,1.0974,0.97642,0.79573,1.1103,1.3178,1.1362,1.3196,1.3764,0.86817,1.1442,0.4536,1.1556,0.84716,0.75053,0.80092,0.87205,1.0591,1.461,1.0756,0.82957,0.7633,0.68478,0.64038,0.60186,0.76134,0.38378,0.71749,0.52699,0.45308,0.47466,0.85193,0.23888,0.16441,0.5207,0.17073,0.16034
1,0.97508,0.16912,0.38619,0.29824,1.2711,0.63933,0.72134,0.50092,1.6899,0.26735,0.56879,0.77834,0.92548,0.57678,0.37492,0.73035,0.48388,0.72829,1.9849,1.1063,0.85582,1.0124,1.5198,1.0588,0.93454,1.1119,1.0486,1.4076,1.0136,1.0039,0.9186,0.92441,1.2361,0.95393,1.2078,1.3109,0.9013,1.4033,0.50581,1.174,0.7254,0.82844,0.88634,1.0438,1.0605,1.3856,1.2409,0.75549,0.73832,0.67404,0.48372,0.77965,0.89728,0.67048,0.83559,0.88048,0.55292,0.37128,0.70122,0.50041,0.18891,0.37663,0.15935,0.16527
1,0.51613,0.15607,0.24008,0.26061,0.57157,0.90753,0.70314,1.0031,0.76315,0.26115,0.78359,1.1486,0.88084,0.64758,0.49006,0.91775,0.4634,0.83359,1.0734,1.4281,0.88544,1.2345,1.475,0.90409,0.86121,1.1319,1.1192,1.3298,0.95611,1.0759,0.83276,1.1234,1.2749,1.0991,1.3162,1.4818,0.93153,1.3596,0.51994,1.3047,0.71465,0.79076,0.7945,1.0434,1.2463,1.4066,1.0595,0.86963,0.67502,0.77151,0.62181,0.9087,1.1643,1.3752,0.64272,1.5845,0.27537,0.55023,0.18372,0.83997,0.12704,0.23628,0.093992,0.18622
1,0.52065,0.287,0.22028,0.58726,0.45322,1.6464,1.7458,1.573,0.36562,0.80812,0.66883,2.6227,0.80637,0.90913,0.40833,0.42309,0.35015,0.68777,1.383,1.2754,0.94684,1.1609,1.5116,0.9635,0.90571,1.1201,1.0831,1.363,1.0364,0.98485,0.79982,1.2858,1.3081,1.045,1.3939,1.2548,0.89447,1.2805,0.48867,1.0316,0.67892,0.97372,0.81967,0.89171,1.0512,1.5354,0.98365,0.98838,0.87104,0.58482,0.66963,0.66579,0.35506,0.77684,0.61052,0.69178,0.40346,0.25491,0.18992,1.0115,0.12453,0.33326,0.068928,0.1814
1,0.91766,0.38822,0.17169,0.56209,0.43486,1.7919,2.2049,1.9061,0.55221,0.58522,0.48059,1.1845,0.78112,1.0505,1.5277,0.95028,1.0351,2.1091,1.3688,1.395,1.1432,0.92479,1.5995,0.94116,0.8271,1.1928,1.086,1.1758,0.98127,1.267,0.83235,1.2776,1.3236,1.1921,1.5168,1.5474,0.86545,1.2312,0.51905,1.1176,1.0284,0.82766,0.69455,1.1723,1.0383,1.469,1.0092,1.0182,0.89405,0.74587,1.0233,0.64562,0.82537,0.4488,1.5029,0.41439,0.92954,0.31056,0.60754,0.84656,0.16521,0.24621,0.076323,0.060982
1,0.89818,0.18595,0.25306,0.31409,0.29526,1.0492,1.3906,2.1881,0.25607,1.1284,0.71416,0.45964,0.36872,0.6461,0.73438,0.73079,0.773,0.80472,2.0596,1.2489,0.92634,1.0359,1.3492,0.79926,0.87265,1.0098,0.99337,1.3602,0.89632,0.9352,0.90733,1.2475,1.2439,0.98897,1.3986,1.2668,0.67543,1.3722,0.52145,1.267,0.71388,0.79967,0.76745,0.79187,1.0068,1.4016,0.99416,0.92592,0.57614,0.62832,0.56106,0.49474,0.83111,0.44641,0.32498,0.38765,0.8943,0.40318,0.42184,0.32002,0.27824,0.45425,0.078923,0.06541
1,1.1265,0.17296,0.13825,0.19456,0.56064,1.8297,2.3292,1.8155,0.2778,1.3613,0.51807,0.49112,0.4398,0.57253,0.48536,0.56839,1.4956,0.69872,1.3762,1.2195,0.97698,1.1535,1.5397,0.75903,0.88029,1.0529,1.2496,1.2765,1.0039,1.0812,0.8447,1.2801,1.2542,1.0433,1.4413,1.513,0.81812,1.1119,0.4778,1.2304,0.81086,0.73831,0.82693,0.90149,1.209,1.3905,1.0815,0.87473,0.68355,0.65508,0.49459,0.56022,0.57548,0.33262,0.43466,0.64702,0.404,0.53855,0.68278,0.53281,0.15287,0.37804,0.057883,0.055254
1,1.189,0.17404,0.19815,0.146,0.72182,1.6683,1.4577,2.6939,0.37468,0.99735,0.51229,0.5034,0.48969,0.36819,0.58376,0.78341,2.116,0.80678,1.9481,1.2243,0.99968,1.1426,1.6513,0.77764,0.88823,1.1397,1.1831,1.3043,0.98246,1.0227,0.87154,1.086,1.2287,1.1135,1.3652,1.3827,0.76599,1.2016,0.52811,1.0124,0.83835,0.83775,0.73889,0.77173,1.0705,1.4493,0.93248,0.88158,0.79894,0.71037,0.89404,0.63386,0.83056,0.55633,1.8874,0.81319,0.74643,0.63361,1.2201,1.5322,0.10331,0.365,0.072617,0.061247
1,0.93234,0.27015,1.831,0.38154,0.29838,0.47686,4.955,1.2628,0.58736,0.49765,0.54749,0.70229,0.88286,0.74788,0.84553,2.431,2.8013,0.68078,1.1906,1.5093,1.1899,1.0187,1.5289,0.86566,0.93286,1.3144,1.1417,1.203,0.95001,1.0384,0.93753,1.0288,1.4314,1.1474,1.4143,1.2922,0.70626,1.2945,0.54465,1.1192,0.75616,0.89718,0.70801,0.95843,1.1442,1.3202,0.91702,0.91136,0.73937,0.62775,0.63694,0.62256,0.35621,0.78744,1.819,0.67566,0.59634,3.6065,3.8002,0.68092,0.12849,0.58061,0.11224,0.083336
0,0.58514,0.21474,0.7148,0.24279,0.29106,0.20219,0.29399,0.94921,2.4535,0.2987,2.2477,1.275,0.47265,1.9505,0.56097,0.6824,0.50736,0.8282,0.94651,1.2808,1.0087,0.92207,1.4684,0.85595,0.71521,1.0925,1.0856,1.098,0.98545,1.014,0.91641,1.1824,1.3098,1.1034,1.2321,1.2515,0.79049,1.2757,0.47432,1.0644,0.84992,0.92098,0.77641,0.79494,1.2162,1.6987,1.0849,0.8577,0.82681,0.79112,0.75905,0.56332,0.68873,0.93499,3.7476,0.70112,0.95466,0.56278,2.1871,0.55012,1.0388,1.6507,1.0692,0.84621
0,0.28475,0.33682,0.23848,0.23879,0.30581,0.33116,0.37221,0.3749,3.7494,0.22162,1.0427,0.93225,0.58797,0.8907,0.80572,0.66617,0.36785,1.037,1.0119,1.3013,0.82878,1.0236,1.2955,0.82363,0.88837,1.0396,1.1609,1.2185,1.0433,1.0755,0.70417,1.2489,1.2474,1.1522,1.3642,1.4254,0.85244,1.4604,0.42861,1.199,0.76218,0.89991,0.68811,0.80293,1.035,1.3203,0.9435,0.92214,0.6638,0.75265,0.5722,0.52675,0.39734,0.41321,4.0595,1.1409,0.66136,0.70026,1.6707,0.62754,1.5615,2.0256,1.4548,1.2692
0,0.41549,0.21,0.17974,0.57054,0.35053,0.36171,0.4351,0.48803,4.4562,0.71219,0.65799,1.1645,0.82836,2.5006,0.59009,0.55477,0.31726,1.1306,0.86915,1.402,0.98079,0.94513,1.3415,0.93286,0.84029,1.212,1.1702,1.1278,1.0092,0.99669,1.0497,1.2523,1.1307,1.1237,1.3198,1.3512,0.85276,1.3961,0.46727,1.1715,0.69694,0.74503,0.81469,0.74607,1.1502,1.3759,1.0168,1.0304,0.60756,0.7612,0.73147,0.70667,0.45222,1.1814,1.5409,1.8847,1.5377,0.62649,1.8714,0.77523,1.4436,1.2505,1.8113,2.6418
0,0.28207,0.7252,0.26385,0.9909,0.64448,0.3259,0.69774,0.52349,3.0582,0.96962,1.2706,0.62322,1.1214,1.3689,1.2201,1.1845,0.85933,0.84224,1.2617,1.4345,0.92853,1.0574,1.8955,0.86215,0.79123,1.1917,1.0641,1.191,1.0759,1.129,0.94697,1.117,1.2789,1.113,1.426,1.3796,0.9438,1.3585,0.43962,1.2822,0.86782,0.81199,0.7843,0.86077,1.1509,1.426,1.0022,1.0151,0.78182,0.77749,0.76784,0.66344,0.72826,4.8575,1.0667,0.96188,2.0574,1.0342,0.41737,0.39746,2.7204,0.69005,2.5001,3.2408
